,timestamp,item,quantity
129,2021-03-03 13:00:00,pork,22
130,2021-03-03 13:00:00,all purpose,25
131,2021-03-03 13:00:00,chicken,26
132,2021-03-03 14:00:00,soda,8
133,2021-03-03 14:00:00,paper towels,10
134,2021-03-03 14:00:00,chicken,22
135,2021-03-03 14:00:00,laundry detergent,12
136,2021-03-03 14:00:00,pork,12
137,2021-03-03 14:00:00,beans,18
138,2021-03-03 15:00:00,paper towels,7
139,2021-03-03 15:00:00,pork,21
140,2021-03-03 15:00:00,oranges,10
141,2021-03-03 16:00:00,laundry detergent,13
142,2021-03-03 16:00:00,tea,24
143,2021-03-03 16:00:00,laundry detergent,3
144,2021-03-03 16:00:00,ketchup,1
145,2021-03-03 16:00:00,shaving cream,20
146,2021-03-03 17:00:00,hand soap,20
147,2021-03-03 17:00:00,shaving cream,22
148,2021-03-03 18:00:00,hand soap,7
149,2021-03-03 18:00:00,bananas,20
150,2021-03-03 18:00:00,all purpose,12
151,2021-03-03 18:00:00,tilapia,6
152,2021-03-03 18:00:00,chicken,11
153,2021-03-03 18:00:00,shampoo,16
154,2021-03-03 19:00:00,paper towels,30
155,2021-03-03 19:00:00,chicken,21
156,2021-03-03 19:00:00,shaving cream,29
157,2021-03-03 19:00:00,shaving cream,17
158,2021-03-03 19:00:00,toilet paper,4
159,2021-03-03 19:00:00,bananas,10
160,2021-03-03 19:00:00,dish soap,18
161,2021-03-03 20:00:00,chicken,23
162,2021-03-03 20:00:00,apples,17
163,2021-03-03 20:00:00,coffee,4
164,2021-03-03 20:00:00,chicken,14
165,2021-03-03 20:00:00,shampoo,18
166,2021-03-03 21:00:00,cupcakes,12
167,2021-03-03 21:00:00,dish soap,25
168,2021-03-03 21:00:00,pork,4
169,2021-03-03 21:00:00,oranges,14
170,2021-03-03 21:00:00,beef,15
171,2021-03-03 21:00:00,all purpose,17
172,2021-03-03 21:00:00,apples,17
173,2021-03-04 08:00:00,shaving cream,12
174,2021-03-04 09:00:00,shaving cream,20
175,2021-03-04 09:00:00,buns,27
176,2021-03-04 09:00:00,cookies,29
177,2021-03-04 09:00:00,oranges,5
178,2021-03-04 10:00:00,chicken,20
179,2021-03-04 10:00:00,coffee,28
180,2021-03-04 10:00:00,loaves,10
181,2021-03-04 10:00:00,oranges,11
182,2021-03-04 10:00:00,tea,9
183,2021-03-04 11:00:00,shampoo,17
184,2021-03-04 11:00:00,bananas,15
185,2021-03-04 11:00:00,paper towels,19
186,2021-03-04 11:00:00,coffee,1
187,2021-03-04 11:00:00,tilapia,27
188,2021-03-04 12:00:00,dish soap,1
189,2021-03-04 12:00:00,loaves,18
190,2021-03-04 12:00:00,apples,4
191,2021-03-04 13:00:00,loaves,5
192,2021-03-04 13:00:00,apples,10
193,2021-03-04 14:00:00,bananas,5
194,2021-03-04 14:00:00,chicken,18
195,2021-03-04 14:00:00,all purpose,8
196,2021-03-04 15:00:00,coffee,15
197,2021-03-04 15:00:00,soda,9
198,2021-03-04 15:00:00,paper towels,3
199,2021-03-04 15:00:00,dish soap,27
200,2021-03-04 16:00:00,cupcakes,7
201,2021-03-04 16:00:00,cookies,28
202,2021-03-04 17:00:00,beef,7
203,2021-03-04 17:00:00,hand soap,6
204,2021-03-04 18:00:00,tea,5
205,2021-03-04 18:00:00,oranges,20
206,2021-03-04 18:00:00,dish soap,11
207,2021-03-04 18:00:00,oranges,16
208,2021-03-04 19:00:00,toilet paper,9
209,2021-03-04 19:00:00,shaving cream,4
210,2021-03-04 19:00:00,beef,21
211,2021-03-04 19:00:00,paper towels,8
212,2021-03-04 20:00:00,dish soap,30
213,2021-03-04 20:00:00,laundry detergent,2
214,2021-03-04 21:00:00,coffee,9
215,2021-03-04 21:00:00,shaving cream,25
216,2021-03-04 21:00:00,pork,22
217,2021-03-04 21:00:00,cupcakes,6
218,2021-03-04 21:00:00,cupcakes,11
219,2021-03-04 21:00:00,chicken,14
220,2021-03-05 08:00:00,chicken,13
221,2021-03-05 08:00:00,paper towels,20
222,2021-03-05 09:00:00,shampoo,26
223,2021-03-05 09:00:00,shaving cream,27
224,2021-03-05 10:00:00,cupcakes,7
225,2021-03-05 11:00:00,beans,24
226,2021-03-05 11:00:00,bananas,16
227,2021-03-05 12:00:00,ketchup,3
228,2021-03-05 12:00:00,cookies,23
229,2021-03-05 12:00:00,hand soap,21
230,2021-03-05 13:00:00,coffee,12
231,2021-03-05 13:00:00,bananas,8
232,2021-03-05 13:00:00,paper towels,13
233,2021-03-05 13:00:00,all purpose,11
234,2021-03-05 13:00:00,shampoo,11
235,2021-03-05 13:00:00,oranges,20
236,2021-03-05 13:00:00,oranges,5
237,2021-03-05 13:00:00,tea,17
238,2021-03-05 14:00:00,laundry detergent,19
239,2021-03-05 14:00:00,dish soap,18
240,2021-03-05 14:00:00,ketchup,1
241,2021-03-05 14:00:00,laundry detergent,14
242,2021-03-05 14:00:00,loaves,5
243,2021-03-05 14:00:00,ketchup,3
244,2021-03-05 14:00:00,beef,7
245,2021-03-05 15:00:00,soda,9
246,2021-03-05 15:00:00,laundry detergent,1
247,2021-03-05 15:00:00,hand soap,17
248,2021-03-05 16:00:00,loaves,25
249,2021-03-05 16:00:00,ketchup,2
250,2021-03-05 17:00:00,hand soap,18
251,2021-03-05 17:00:00,beans,14
252,2021-03-05 17:00:00,shaving cream,4
253,2021-03-05 18:00:00,chicken,17
254,2021-03-05 18:00:00,all purpose,24
255,2021-03-05 18:00:00,oranges,8
256,2021-03-05 18:00:00,shampoo,23
257,2021-03-05 18:00:00,ketchup,2
258,2021-03-05 18:00:00,chicken,8
259,2021-03-05 18:00:00,tea,30
260,2021-03-05 19:00:00,tilapia,28
261,2021-03-05 19:00:00,cupcakes,3
262,2021-03-05 19:00:00,toilet paper,9
263,2021-03-05 19:00:00,shampoo,1
264,2021-03-05 19:00:00,hand soap,20
265,2021-03-05 19:00:00,tea,18
266,2021-03-05 19:00:00,toilet paper,4
267,2021-03-05 19:00:00,shampoo,15
268,2021-03-05 19:00:00,paper towels,21
269,2021-03-05 20:00:00,bananas,19
270,2021-03-05 20:00:00,pork,30
271,2021-03-05 20:00:00,buns,3
272,2021-03-05 20:00:00,dish soap,10
273,2021-03-05 21:00:00,tea,22
274,2021-03-05 21:00:00,laundry detergent,21
275,2021-03-05 21:00:00,cookies,20
276,2021-03-05 21:00:00,beans,23
277,2021-03-06 09:00:00,laundry detergent,19
278,2021-03-06 09:00:00,beans,27
279,2021-03-06 09:00:00,ketchup,2
280,2021-03-06 09:00:00,laundry detergent,13
281,2021-03-06 09:00:00,cookies,23
282,2021-03-06 11:00:00,buns,3
283,2021-03-06 11:00:00,shaving cream,7
284,2021-03-06 11:00:00,buns,2
285,2021-03-06 11:00:00,dish soap,26
286,2021-03-06 11:00:00,toilet paper,2
287,2021-03-06 11:00:00,hand soap,14
288,2021-03-06 11:00:00,tea,4
289,2021-03-06 12:00:00,toilet paper,3
290,2021-03-06 12:00:00,oranges,13
291,2021-03-06 13:00:00,soda,3
292,2021-03-06 13:00:00,bananas,12
293,2021-03-06 13:00:00,oranges,3
294,2021-03-06 13:00:00,soda,6
295,2021-03-06 13:00:00,loaves,8
296,2021-03-06 13:00:00,dish soap,4
297,2021-03-06 14:00:00,cupcakes,5
298,2021-03-06 14:00:00,dish soap,13
299,2021-03-06 14:00:00,buns,29
300,2021-03-06 14:00:00,shampoo,6
301,2021-03-06 15:00:00,cookies,1
302,2021-03-06 15:00:00,beef,19
303,2021-03-06 15:00:00,toilet paper,3
304,2021-03-06 16:00:00,laundry detergent,18
305,2021-03-06 16:00:00,paper towels,8
306,2021-03-06 16:00:00,loaves,9
307,2021-03-06 17:00:00,loaves,16
308,2021-03-06 17:00:00,oranges,8
309,2021-03-06 17:00:00,tilapia,30
310,2021-03-06 18:00:00,tilapia,25
311,2021-03-06 18:00:00,beef,20
312,2021-03-06 18:00:00,laundry detergent,2
313,2021-03-06 18:00:00,laundry detergent,8
314,2021-03-06 18:00:00,tilapia,13
315,2021-03-06 18:00:00,beans,2
316,2021-03-06 18:00:00,chicken,24
317,2021-03-06 18:00:00,chicken,29
318,2021-03-06 18:00:00,cupcakes,13
319,2021-03-06 19:00:00,loaves,3
320,2021-03-06 19:00:00,loaves,22
321,2021-03-06 19:00:00,cookies,30
322,2021-03-06 19:00:00,coffee,5
323,2021-03-06 19:00:00,bananas,7
324,2021-03-06 19:00:00,beef,24
325,2021-03-06 19:00:00,chicken,26
326,2021-03-06 20:00:00,bananas,1
327,2021-03-06 20:00:00,cupcakes,13
328,2021-03-06 20:00:00,coffee,1
329,2021-03-06 21:00:00,laundry detergent,1
330,2021-03-06 21:00:00,cupcakes,12
331,2021-03-07 10:00:00,beans,2
332,2021-03-07 10:00:00,shampoo,8
333,2021-03-07 11:00:00,shampoo,9
334,2021-03-07 11:00:00,shampoo,17
335,2021-03-07 11:00:00,ketchup,2
336,2021-03-07 11:00:00,oranges,7
337,2021-03-07 11:00:00,dish soap,6
338,2021-03-07 11:00:00,pork,9
339,2021-03-07 12:00:00,laundry detergent,21
340,2021-03-07 12:00:00,paper towels,23
341,2021-03-07 12:00:00,dish soap,17
342,2021-03-07 12:00:00,beans,12
343,2021-03-07 12:00:00,dish soap,23
344,2021-03-07 13:00:00,shaving cream,6
345,2021-03-07 13:00:00,loaves,18
346,2021-03-07 13:00:00,paper towels,14
347,2021-03-07 13:00:00,loaves,5
348,2021-03-07 13:00:00,dish soap,19
349,2021-03-07 13:00:00,soda,8
350,2021-03-07 13:00:00,chicken,12
351,2021-03-07 14:00:00,cookies,2
352,2021-03-07 14:00:00,dish soap,4
353,2021-03-07 14:00:00,tilapia,10
354,2021-03-07 14:00:00,tea,1
355,2021-03-07 14:00:00,pork,27
356,2021-03-07 14:00:00,tilapia,10
357,2021-03-07 14:00:00,coffee,24
358,2021-03-07 14:00:00,cookies,23
359,2021-03-07 15:00:00,tilapia,23
360,2021-03-07 15:00:00,tilapia,7
361,2021-03-07 15:00:00,paper towels,5
362,2021-03-07 15:00:00,ketchup,3
363,2021-03-07 15:00:00,apples,19
364,2021-03-07 16:00:00,cupcakes,14
365,2021-03-07 16:00:00,apples,1
366,2021-03-07 16:00:00,beans,12
367,2021-03-07 16:00:00,tea,28
368,2021-03-07 17:00:00,soda,6
369,2021-03-07 17:00:00,toilet paper,6
370,2021-03-07 17:00:00,oranges,16
371,2021-03-07 17:00:00,paper towels,23
372,2021-03-07 17:00:00,laundry detergent,15
373,2021-03-07 18:00:00,chicken,7
374,2021-03-07 18:00:00,apples,19
375,2021-03-07 18:00:00,ketchup,3
376,2021-03-07 18:00:00,toilet paper,5
377,2021-03-07 18:00:00,soda,4
378,2021-03-07 18:00:00,cupcakes,12
379,2021-03-07 19:00:00,tilapia,18
380,2021-03-07 19:00:00,paper towels,18
381,2021-03-07 19:00:00,dish soap,26
382,2021-03-07 19:00:00,apples,16
383,2021-03-07 19:00:00,all purpose,5
384,2021-03-07 19:00:00,shampoo,27
385,2021-03-07 19:00:00,toilet paper,5
386,2021-03-07 19:00:00,all purpose,1
387,2021-03-07 19:00:00,beef,13
388,2021-03-07 19:00:00,tea,27
389,2021-03-07 20:00:00,paper towels,25
390,2021-03-07 20:00:00,bananas,10
391,2021-03-07 20:00:00,toilet paper,1
392,2021-03-07 20:00:00,bananas,17
393,2021-03-07 20:00:00,beef,23
394,2021-03-07 20:00:00,beans,21
395,2021-03-07 20:00:00,cupcakes,5
396,2021-03-07 21:00:00,oranges,8
397,2021-03-07 21:00:00,beans,5
398,2021-03-08 09:00:00,loaves,9
399,2021-03-08 09:00:00,loaves,26
400,2021-03-08 10:00:00,shaving cream,9
401,2021-03-08 10:00:00,beans,30
402,2021-03-08 10:00:00,pork,15
403,2021-03-08 10:00:00,hand soap,3
404,2021-03-08 11:00:00,cupcakes,4
405,2021-03-08 11:00:00,shaving cream,1
406,2021-03-08 12:00:00,chicken,26
407,2021-03-08 12:00:00,soda,2
408,2021-03-08 13:00:00,beans,15
409,2021-03-08 13:00:00,coffee,24
410,2021-03-08 13:00:00,buns,14
411,2021-03-08 13:00:00,cupcakes,14
412,2021-03-08 14:00:00,hand soap,8
413,2021-03-08 14:00:00,oranges,3
414,2021-03-08 14:00:00,cupcakes,4
415,2021-03-08 14:00:00,oranges,15
416,2021-03-08 14:00:00,toilet paper,6
417,2021-03-08 15:00:00,toilet paper,5
418,2021-03-08 15:00:00,pork,29
419,2021-03-08 16:00:00,toilet paper,7
420,2021-03-08 16:00:00,beef,29
421,2021-03-08 17:00:00,bananas,7
422,2021-03-08 17:00:00,laundry detergent,26
423,2021-03-08 17:00:00,buns,1
424,2021-03-08 17:00:00,dish soap,24
425,2021-03-08 17:00:00,shaving cream,27
426,2021-03-08 17:00:00,pork,19
427,2021-03-08 17:00:00,cookies,25
428,2021-03-08 18:00:00,apples,9
429,2021-03-08 18:00:00,tilapia,2
430,2021-03-08 18:00:00,bananas,5
431,2021-03-08 18:00:00,soda,9
432,2021-03-08 18:00:00,beans,23
433,2021-03-08 18:00:00,coffee,9
434,2021-03-08 18:00:00,paper towels,9
435,2021-03-08 19:00:00,soda,6
436,2021-03-08 19:00:00,soda,9
437,2021-03-08 19:00:00,paper towels,16
438,2021-03-08 19:00:00,loaves,20
439,2021-03-08 19:00:00,apples,14
440,2021-03-08 19:00:00,loaves,30
441,2021-03-08 19:00:00,buns,6
442,2021-03-08 19:00:00,loaves,8
443,2021-03-08 19:00:00,cupcakes,7
444,2021-03-08 20:00:00,oranges,4
445,2021-03-08 20:00:00,tea,2
446,2021-03-08 20:00:00,shaving cream,3
447,2021-03-08 20:00:00,loaves,19
448,2021-03-08 20:00:00,beef,1
449,2021-03-08 21:00:00,coffee,21
450,2021-03-08 21:00:00,all purpose,22
451,2021-03-08 21:00:00,shampoo,13
452,2021-03-08 21:00:00,toilet paper,4
453,2021-03-09 08:00:00,oranges,10
454,2021-03-09 09:00:00,cookies,25
455,2021-03-09 10:00:00,paper towels,1
456,2021-03-09 11:00:00,tea,13
457,2021-03-09 11:00:00,pork,4
458,2021-03-09 12:00:00,beef,1
459,2021-03-09 12:00:00,tea,12
460,2021-03-09 12:00:00,coffee,14
461,2021-03-09 12:00:00,loaves,6
462,2021-03-09 12:00:00,shampoo,30
463,2021-03-09 13:00:00,tilapia,4
464,2021-03-09 13:00:00,bananas,14
465,2021-03-09 13:00:00,laundry detergent,8
466,2021-03-09 13:00:00,pork,1
467,2021-03-09 14:00:00,chicken,27
468,2021-03-09 14:00:00,oranges,4
469,2021-03-09 14:00:00,bananas,14
470,2021-03-09 14:00:00,ketchup,3
471,2021-03-09 15:00:00,cupcakes,1
472,2021-03-09 16:00:00,paper towels,20
473,2021-03-09 16:00:00,laundry detergent,12
474,2021-03-09 16:00:00,apples,2
475,2021-03-09 16:00:00,coffee,28
476,2021-03-09 16:00:00,coffee,24
477,2021-03-09 17:00:00,cookies,12
478,2021-03-09 18:00:00,tea,27
479,2021-03-09 18:00:00,paper towels,11
480,2021-03-09 18:00:00,apples,8
481,2021-03-09 18:00:00,shaving cream,26
482,2021-03-09 18:00:00,beans,3
483,2021-03-09 18:00:00,apples,17
484,2021-03-09 19:00:00,beans,24
485,2021-03-09 19:00:00,cookies,28
486,2021-03-09 19:00:00,shaving cream,23
487,2021-03-09 19:00:00,hand soap,5
488,2021-03-09 19:00:00,all purpose,17
489,2021-03-09 19:00:00,coffee,7
490,2021-03-09 19:00:00,buns,30
491,2021-03-09 20:00:00,buns,3
492,2021-03-09 20:00:00,ketchup,2
493,2021-03-09 20:00:00,coffee,1
494,2021-03-09 21:00:00,soda,4
495,2021-03-09 21:00:00,beans,19
496,2021-03-09 21:00:00,oranges,3
497,2021-03-10 08:00:00,buns,9
498,2021-03-10 08:00:00,tea,17
499,2021-03-10 08:00:00,apples,18
500,2021-03-10 08:00:00,oranges,14
501,2021-03-10 09:00:00,laundry detergent,20
502,2021-03-10 09:00:00,beans,26
503,2021-03-10 09:00:00,cupcakes,13
504,2021-03-10 10:00:00,soda,5
505,2021-03-10 11:00:00,shampoo,16
506,2021-03-10 11:00:00,hand soap,21
507,2021-03-10 11:00:00,beans,22
508,2021-03-10 11:00:00,apples,10
509,2021-03-10 11:00:00,all purpose,3
510,2021-03-10 12:00:00,cookies,29
511,2021-03-10 13:00:00,shaving cream,17
512,2021-03-10 13:00:00,buns,5
513,2021-03-10 14:00:00,cookies,25
514,2021-03-10 14:00:00,tea,23
515,2021-03-10 15:00:00,buns,5
516,2021-03-10 15:00:00,buns,12
517,2021-03-10 15:00:00,tea,9
518,2021-03-10 15:00:00,paper towels,22
519,2021-03-10 16:00:00,hand soap,20
520,2021-03-10 16:00:00,beef,28
521,2021-03-10 17:00:00,ketchup,2
522,2021-03-10 17:00:00,shaving cream,13
523,2021-03-10 18:00:00,cookies,11
524,2021-03-10 18:00:00,cookies,26
525,2021-03-10 18:00:00,shaving cream,6
526,2021-03-10 18:00:00,soda,4
527,2021-03-10 19:00:00,coffee,17
528,2021-03-10 19:00:00,oranges,1
529,2021-03-10 19:00:00,shaving cream,28
530,2021-03-10 19:00:00,pork,25
531,2021-03-10 19:00:00,beef,17
532,2021-03-10 20:00:00,laundry detergent,10
533,2021-03-10 20:00:00,all purpose,29
534,2021-03-10 20:00:00,shampoo,2
535,2021-03-10 20:00:00,oranges,9
536,2021-03-10 20:00:00,ketchup,2
537,2021-03-10 20:00:00,hand soap,18
538,2021-03-10 20:00:00,shampoo,12
539,2021-03-10 21:00:00,oranges,9
540,2021-03-10 21:00:00,coffee,18
541,2021-03-10 21:00:00,cupcakes,8
542,2021-03-11 08:00:00,loaves,27
543,2021-03-11 09:00:00,soda,4
544,2021-03-11 11:00:00,beef,23
545,2021-03-11 11:00:00,buns,22
546,2021-03-11 11:00:00,laundry detergent,30
547,2021-03-11 11:00:00,chicken,3
548,2021-03-11 12:00:00,tea,22
549,2021-03-11 12:00:00,tilapia,19
550,2021-03-11 12:00:00,soda,4
551,2021-03-11 13:00:00,beef,2
552,2021-03-11 13:00:00,pork,10
553,2021-03-11 13:00:00,beef,17
554,2021-03-11 13:00:00,chicken,5
555,2021-03-11 13:00:00,pork,27
556,2021-03-11 13:00:00,coffee,1
557,2021-03-11 13:00:00,dish soap,27
558,2021-03-11 13:00:00,buns,13
559,2021-03-11 14:00:00,tilapia,10
560,2021-03-11 14:00:00,ketchup,3
561,2021-03-11 14:00:00,chicken,23
562,2021-03-11 14:00:00,beans,17
563,2021-03-11 14:00:00,oranges,8
564,2021-03-11 15:00:00,beans,19
565,2021-03-11 15:00:00,paper towels,16
566,2021-03-11 15:00:00,hand soap,18
567,2021-03-11 15:00:00,cupcakes,12
568,2021-03-11 15:00:00,tilapia,15
569,2021-03-11 15:00:00,beans,18
570,2021-03-11 15:00:00,cookies,20
571,2021-03-11 16:00:00,shaving cream,9
572,2021-03-11 16:00:00,toilet paper,6
573,2021-03-11 16:00:00,paper towels,30
574,2021-03-11 16:00:00,loaves,4
575,2021-03-11 17:00:00,all purpose,2
576,2021-03-11 17:00:00,shaving cream,3
577,2021-03-11 17:00:00,cupcakes,13
578,2021-03-11 17:00:00,cookies,20
579,2021-03-11 17:00:00,ketchup,2
580,2021-03-11 17:00:00,chicken,8
581,2021-03-11 18:00:00,cookies,24
582,2021-03-11 18:00:00,pork,14
583,2021-03-11 18:00:00,tilapia,26
584,2021-03-11 18:00:00,buns,29
585,2021-03-11 18:00:00,cupcakes,6
586,2021-03-11 18:00:00,tilapia,13
587,2021-03-11 18:00:00,loaves,22
588,2021-03-11 19:00:00,soda,6
589,2021-03-11 19:00:00,paper towels,5
590,2021-03-11 19:00:00,tea,15
591,2021-03-11 19:00:00,paper towels,14
592,2021-03-11 19:00:00,oranges,3
593,2021-03-11 19:00:00,shaving cream,24
594,2021-03-11 19:00:00,shaving cream,15
595,2021-03-11 19:00:00,toilet paper,10
596,2021-03-11 19:00:00,buns,20
597,2021-03-11 19:00:00,coffee,29
598,2021-03-11 20:00:00,bananas,20
599,2021-03-11 20:00:00,laundry detergent,17
600,2021-03-11 21:00:00,buns,13
601,2021-03-12 08:00:00,beans,19
602,2021-03-12 08:00:00,ketchup,1
603,2021-03-12 08:00:00,buns,12
604,2021-03-12 09:00:00,hand soap,9
605,2021-03-12 10:00:00,beef,9
606,2021-03-12 10:00:00,all purpose,18
607,2021-03-12 10:00:00,beef,18
608,2021-03-12 10:00:00,laundry detergent,23
609,2021-03-12 11:00:00,ketchup,2
610,2021-03-12 11:00:00,paper towels,30
611,2021-03-12 11:00:00,ketchup,3
612,2021-03-12 12:00:00,cookies,7
613,2021-03-12 12:00:00,bananas,19
614,2021-03-12 12:00:00,toilet paper,2
615,2021-03-12 12:00:00,laundry detergent,18
616,2021-03-12 12:00:00,chicken,21
617,2021-03-12 12:00:00,shampoo,14
618,2021-03-12 13:00:00,dish soap,15
619,2021-03-12 13:00:00,hand soap,22
620,2021-03-12 13:00:00,soda,3
621,2021-03-12 13:00:00,cupcakes,12
622,2021-03-12 13:00:00,chicken,24
623,2021-03-12 14:00:00,ketchup,1
624,2021-03-12 14:00:00,laundry detergent,8
625,2021-03-12 15:00:00,tea,24
626,2021-03-12 15:00:00,all purpose,17
627,2021-03-12 15:00:00,coffee,17
628,2021-03-12 15:00:00,beans,6
629,2021-03-12 16:00:00,cookies,5
630,2021-03-12 17:00:00,beef,11
631,2021-03-12 17:00:00,cookies,20
632,2021-03-12 17:00:00,bananas,15
633,2021-03-12 17:00:00,hand soap,4
634,2021-03-12 18:00:00,beans,14
635,2021-03-12 18:00:00,beans,10
636,2021-03-12 18:00:00,buns,21
637,2021-03-12 18:00:00,apples,10
638,2021-03-12 18:00:00,laundry detergent,4
639,2021-03-12 18:00:00,cupcakes,9
640,2021-03-12 18:00:00,pork,6
641,2021-03-12 19:00:00,beans,30
642,2021-03-12 19:00:00,coffee,25
643,2021-03-12 19:00:00,beans,22
644,2021-03-12 19:00:00,apples,18
645,2021-03-12 19:00:00,tea,18
646,2021-03-12 20:00:00,shaving cream,26
647,2021-03-12 20:00:00,all purpose,3
648,2021-03-12 21:00:00,toilet paper,10
649,2021-03-12 21:00:00,tilapia,28
650,2021-03-12 21:00:00,shaving cream,20
651,2021-03-12 21:00:00,oranges,9
652,2021-03-13 09:00:00,apples,13
