,timestamp,item,quantity
146,2021-03-03 16:00:00,tea,13
147,2021-03-03 16:00:00,cupcakes,3
148,2021-03-03 16:00:00,laundry detergent,6
149,2021-03-03 17:00:00,soda,22
150,2021-03-03 17:00:00,loaves,8
151,2021-03-03 17:00:00,cupcakes,20
152,2021-03-03 17:00:00,chicken,21
153,2021-03-03 17:00:00,hand soap,9
154,2021-03-03 17:00:00,laundry detergent,4
155,2021-03-03 17:00:00,apples,3
156,2021-03-03 18:00:00,paper towels,3
157,2021-03-03 18:00:00,toilet paper,27
158,2021-03-03 18:00:00,laundry detergent,1
159,2021-03-03 18:00:00,bananas,18
160,2021-03-03 18:00:00,cookies,3
161,2021-03-03 18:00:00,soda,20
162,2021-03-03 18:00:00,shampoo,2
163,2021-03-03 18:00:00,shaving cream,2
164,2021-03-03 18:00:00,coffee,13
165,2021-03-03 18:00:00,toilet paper,2
166,2021-03-03 19:00:00,hand soap,28
167,2021-03-03 19:00:00,ketchup,12
168,2021-03-03 19:00:00,laundry detergent,4
169,2021-03-03 19:00:00,all purpose,1
170,2021-03-03 19:00:00,pork,11
171,2021-03-03 19:00:00,shaving cream,9
172,2021-03-03 19:00:00,ketchup,13
173,2021-03-03 19:00:00,paper towels,3
174,2021-03-03 19:00:00,buns,6
175,2021-03-03 19:00:00,chicken,12
176,2021-03-03 20:00:00,toilet paper,26
177,2021-03-03 20:00:00,apples,28
178,2021-03-03 20:00:00,shampoo,4
179,2021-03-03 20:00:00,tilapia,5
180,2021-03-03 20:00:00,bananas,2
181,2021-03-03 21:00:00,shaving cream,11
182,2021-03-03 21:00:00,toilet paper,30
183,2021-03-03 21:00:00,paper towels,21
184,2021-03-03 22:00:00,bananas,27
185,2021-03-03 23:00:00,all purpose,3
186,2021-03-04 08:00:00,cupcakes,9
187,2021-03-04 09:00:00,beef,10
188,2021-03-04 09:00:00,loaves,17
189,2021-03-04 10:00:00,bananas,24
190,2021-03-04 10:00:00,soda,20
191,2021-03-04 11:00:00,loaves,11
192,2021-03-04 11:00:00,chicken,26
193,2021-03-04 11:00:00,bananas,15
194,2021-03-04 11:00:00,loaves,19
195,2021-03-04 11:00:00,cookies,10
196,2021-03-04 11:00:00,shaving cream,15
197,2021-03-04 11:00:00,cookies,23
198,2021-03-04 11:00:00,paper towels,13
199,2021-03-04 12:00:00,shampoo,8
200,2021-03-04 12:00:00,apples,1
201,2021-03-04 12:00:00,pork,18
202,2021-03-04 12:00:00,hand soap,23
203,2021-03-04 12:00:00,buns,23
204,2021-03-04 14:00:00,beef,25
205,2021-03-04 14:00:00,soda,5
206,2021-03-04 14:00:00,ketchup,21
207,2021-03-04 14:00:00,shaving cream,13
208,2021-03-04 14:00:00,cookies,25
209,2021-03-04 16:00:00,beef,17
210,2021-03-04 17:00:00,tea,20
211,2021-03-04 17:00:00,beef,25
212,2021-03-04 17:00:00,pork,5
213,2021-03-04 17:00:00,paper towels,26
214,2021-03-04 17:00:00,dish soap,1
215,2021-03-04 18:00:00,shaving cream,22
216,2021-03-04 18:00:00,buns,26
217,2021-03-04 18:00:00,loaves,9
218,2021-03-04 18:00:00,ketchup,20
219,2021-03-04 18:00:00,ketchup,29
220,2021-03-04 18:00:00,cookies,22
221,2021-03-04 18:00:00,pork,17
222,2021-03-04 18:00:00,dish soap,2
223,2021-03-04 18:00:00,paper towels,21
224,2021-03-04 18:00:00,buns,3
225,2021-03-04 18:00:00,tilapia,19
226,2021-03-04 18:00:00,loaves,1
227,2021-03-04 18:00:00,laundry detergent,3
228,2021-03-04 19:00:00,tea,13
229,2021-03-04 19:00:00,shampoo,3
230,2021-03-04 19:00:00,ketchup,12
231,2021-03-04 19:00:00,coffee,8
232,2021-03-04 19:00:00,tilapia,28
233,2021-03-04 20:00:00,apples,17
234,2021-03-04 20:00:00,beans,17
235,2021-03-04 20:00:00,toilet paper,3
236,2021-03-04 20:00:00,loaves,22
237,2021-03-04 20:00:00,laundry detergent,6
238,2021-03-04 20:00:00,chicken,5
239,2021-03-04 21:00:00,buns,4
240,2021-03-04 21:00:00,oranges,28
241,2021-03-04 21:00:00,hand soap,29
242,2021-03-04 21:00:00,laundry detergent,3
243,2021-03-04 23:00:00,shaving cream,23
244,2021-03-04 23:00:00,hand soap,28
245,2021-03-04 23:00:00,bananas,1
246,2021-03-05 09:00:00,coffee,7
247,2021-03-05 10:00:00,shaving cream,28
248,2021-03-05 10:00:00,tilapia,27
249,2021-03-05 10:00:00,shampoo,8
250,2021-03-05 11:00:00,all purpose,2
251,2021-03-05 11:00:00,buns,7
252,2021-03-05 11:00:00,shampoo,9
253,2021-03-05 11:00:00,toilet paper,4
254,2021-03-05 11:00:00,tilapia,27
255,2021-03-05 12:00:00,tea,21
256,2021-03-05 12:00:00,tea,17
257,2021-03-05 12:00:00,beans,3
258,2021-03-05 13:00:00,paper towels,28
259,2021-03-05 13:00:00,ketchup,15
260,2021-03-05 13:00:00,cookies,15
261,2021-03-05 13:00:00,tea,11
262,2021-03-05 14:00:00,pork,5
263,2021-03-05 14:00:00,dish soap,1
264,2021-03-05 14:00:00,shaving cream,27
265,2021-03-05 15:00:00,pork,28
266,2021-03-05 15:00:00,tea,9
267,2021-03-05 15:00:00,hand soap,19
268,2021-03-05 15:00:00,chicken,27
269,2021-03-05 15:00:00,soda,25
270,2021-03-05 16:00:00,chicken,25
271,2021-03-05 16:00:00,dish soap,2
272,2021-03-05 16:00:00,shaving cream,5
273,2021-03-05 17:00:00,tilapia,22
274,2021-03-05 17:00:00,buns,25
275,2021-03-05 17:00:00,paper towels,10
276,2021-03-05 17:00:00,coffee,3
277,2021-03-05 18:00:00,apples,30
278,2021-03-05 18:00:00,bananas,7
279,2021-03-05 18:00:00,toilet paper,25
280,2021-03-05 18:00:00,beans,24
281,2021-03-05 18:00:00,beef,2
282,2021-03-05 18:00:00,loaves,24
283,2021-03-05 18:00:00,cupcakes,8
284,2021-03-05 19:00:00,cupcakes,6
285,2021-03-05 19:00:00,beef,22
286,2021-03-05 19:00:00,oranges,18
287,2021-03-05 19:00:00,buns,29
288,2021-03-05 19:00:00,shampoo,8
289,2021-03-05 19:00:00,all purpose,6
290,2021-03-05 20:00:00,pork,4
291,2021-03-05 20:00:00,beef,11
292,2021-03-05 20:00:00,laundry detergent,2
293,2021-03-05 20:00:00,all purpose,5
294,2021-03-05 22:00:00,soda,7
295,2021-03-05 22:00:00,laundry detergent,4
296,2021-03-05 22:00:00,tilapia,16
297,2021-03-06 08:00:00,buns,2
298,2021-03-06 08:00:00,hand soap,11
299,2021-03-06 09:00:00,tea,12
300,2021-03-06 09:00:00,oranges,13
301,2021-03-06 09:00:00,all purpose,6
302,2021-03-06 11:00:00,coffee,13
303,2021-03-06 12:00:00,oranges,28
304,2021-03-06 12:00:00,shaving cream,18
305,2021-03-06 12:00:00,all purpose,6
306,2021-03-06 12:00:00,cookies,4
307,2021-03-06 13:00:00,bananas,6
308,2021-03-06 13:00:00,apples,19
309,2021-03-06 13:00:00,laundry detergent,3
310,2021-03-06 13:00:00,toilet paper,16
311,2021-03-06 13:00:00,laundry detergent,2
312,2021-03-06 13:00:00,paper towels,29
313,2021-03-06 13:00:00,loaves,16
314,2021-03-06 13:00:00,beans,24
315,2021-03-06 14:00:00,coffee,10
316,2021-03-06 14:00:00,apples,15
317,2021-03-06 14:00:00,pork,9
318,2021-03-06 14:00:00,toilet paper,17
319,2021-03-06 14:00:00,beans,3
320,2021-03-06 14:00:00,toilet paper,25
321,2021-03-06 14:00:00,hand soap,6
322,2021-03-06 15:00:00,soda,17
323,2021-03-06 15:00:00,toilet paper,25
324,2021-03-06 15:00:00,loaves,20
325,2021-03-06 15:00:00,bananas,10
326,2021-03-06 16:00:00,beans,10
327,2021-03-06 17:00:00,toilet paper,26
328,2021-03-06 17:00:00,coffee,8
329,2021-03-06 17:00:00,bananas,3
330,2021-03-06 17:00:00,beans,30
331,2021-03-06 18:00:00,all purpose,4
332,2021-03-06 18:00:00,beef,22
333,2021-03-06 18:00:00,all purpose,3
334,2021-03-06 18:00:00,shaving cream,9
335,2021-03-06 18:00:00,shampoo,6
336,2021-03-06 19:00:00,cookies,15
337,2021-03-06 19:00:00,buns,22
338,2021-03-06 19:00:00,shampoo,6
339,2021-03-06 19:00:00,tilapia,15
340,2021-03-06 19:00:00,apples,22
341,2021-03-06 19:00:00,oranges,25
342,2021-03-06 19:00:00,soda,30
343,2021-03-06 19:00:00,cupcakes,14
344,2021-03-06 19:00:00,tea,6
345,2021-03-06 19:00:00,paper towels,5
346,2021-03-06 19:00:00,buns,22
347,2021-03-06 20:00:00,tea,22
348,2021-03-06 20:00:00,ketchup,6
349,2021-03-06 20:00:00,shaving cream,30
350,2021-03-06 20:00:00,toilet paper,30
351,2021-03-06 21:00:00,shampoo,4
352,2021-03-06 21:00:00,toilet paper,20
353,2021-03-06 21:00:00,ketchup,4
354,2021-03-07 08:00:00,cookies,22
355,2021-03-07 09:00:00,laundry detergent,5
356,2021-03-07 09:00:00,coffee,1
357,2021-03-07 09:00:00,buns,16
358,2021-03-07 09:00:00,laundry detergent,6
359,2021-03-07 10:00:00,hand soap,18
360,2021-03-07 10:00:00,buns,26
361,2021-03-07 11:00:00,ketchup,7
362,2021-03-07 11:00:00,laundry detergent,3
363,2021-03-07 11:00:00,dish soap,1
364,2021-03-07 11:00:00,paper towels,8
365,2021-03-07 11:00:00,paper towels,23
366,2021-03-07 12:00:00,bananas,29
367,2021-03-07 12:00:00,chicken,24
368,2021-03-07 12:00:00,dish soap,2
369,2021-03-07 12:00:00,shampoo,3
370,2021-03-07 12:00:00,cupcakes,18
371,2021-03-07 12:00:00,toilet paper,13
372,2021-03-07 12:00:00,cupcakes,20
373,2021-03-07 13:00:00,laundry detergent,3
374,2021-03-07 13:00:00,hand soap,7
375,2021-03-07 13:00:00,cupcakes,17
376,2021-03-07 13:00:00,bananas,30
377,2021-03-07 14:00:00,beans,7
378,2021-03-07 14:00:00,hand soap,30
379,2021-03-07 14:00:00,tea,16
380,2021-03-07 14:00:00,coffee,13
381,2021-03-07 14:00:00,buns,19
382,2021-03-07 15:00:00,chicken,26
383,2021-03-07 15:00:00,beans,19
384,2021-03-07 16:00:00,shaving cream,27
385,2021-03-07 16:00:00,beans,1
386,2021-03-07 17:00:00,hand soap,22
387,2021-03-07 17:00:00,loaves,27
388,2021-03-07 17:00:00,laundry detergent,6
389,2021-03-07 17:00:00,beef,28
390,2021-03-07 17:00:00,coffee,10
391,2021-03-07 17:00:00,chicken,2
392,2021-03-07 18:00:00,pork,4
393,2021-03-07 18:00:00,apples,26
394,2021-03-07 18:00:00,paper towels,6
395,2021-03-07 18:00:00,cupcakes,14
396,2021-03-07 18:00:00,ketchup,10
397,2021-03-07 18:00:00,tilapia,9
398,2021-03-07 18:00:00,buns,26
399,2021-03-07 18:00:00,beef,27
400,2021-03-07 19:00:00,cookies,21
401,2021-03-07 19:00:00,hand soap,17
402,2021-03-07 19:00:00,beans,3
403,2021-03-07 19:00:00,toilet paper,27
404,2021-03-07 19:00:00,tilapia,21
405,2021-03-07 19:00:00,oranges,11
406,2021-03-07 19:00:00,beef,27
407,2021-03-07 19:00:00,laundry detergent,1
408,2021-03-07 19:00:00,toilet paper,27
409,2021-03-07 19:00:00,chicken,23
410,2021-03-07 20:00:00,beef,21
411,2021-03-07 20:00:00,hand soap,16
412,2021-03-07 21:00:00,bananas,28
413,2021-03-07 21:00:00,shaving cream,29
414,2021-03-07 21:00:00,oranges,29
415,2021-03-07 21:00:00,all purpose,1
416,2021-03-08 08:00:00,pork,1
417,2021-03-08 08:00:00,bananas,13
418,2021-03-08 09:00:00,ketchup,15
419,2021-03-08 09:00:00,soda,30
420,2021-03-08 10:00:00,shampoo,2
421,2021-03-08 10:00:00,cookies,2
422,2021-03-08 10:00:00,toilet paper,2
423,2021-03-08 11:00:00,pork,24
424,2021-03-08 11:00:00,beans,13
425,2021-03-08 11:00:00,all purpose,1
426,2021-03-08 11:00:00,laundry detergent,1
427,2021-03-08 11:00:00,ketchup,11
428,2021-03-08 12:00:00,bananas,28
429,2021-03-08 12:00:00,dish soap,1
430,2021-03-08 12:00:00,chicken,1
431,2021-03-08 12:00:00,toilet paper,4
432,2021-03-08 12:00:00,shaving cream,3
433,2021-03-08 12:00:00,buns,2
434,2021-03-08 13:00:00,cupcakes,14
435,2021-03-08 13:00:00,ketchup,16
436,2021-03-08 13:00:00,beef,27
437,2021-03-08 13:00:00,ketchup,4
438,2021-03-08 13:00:00,loaves,30
439,2021-03-08 13:00:00,tilapia,24
440,2021-03-08 13:00:00,all purpose,6
441,2021-03-08 13:00:00,laundry detergent,4
442,2021-03-08 14:00:00,beef,18
443,2021-03-08 14:00:00,laundry detergent,5
444,2021-03-08 14:00:00,ketchup,28
445,2021-03-08 14:00:00,laundry detergent,4
446,2021-03-08 14:00:00,bananas,14
447,2021-03-08 14:00:00,coffee,10
448,2021-03-08 15:00:00,paper towels,23
449,2021-03-08 16:00:00,tilapia,24
450,2021-03-08 16:00:00,toilet paper,5
451,2021-03-08 16:00:00,cookies,10
452,2021-03-08 16:00:00,bananas,25
453,2021-03-08 16:00:00,buns,25
454,2021-03-08 16:00:00,shampoo,9
455,2021-03-08 17:00:00,soda,8
456,2021-03-08 17:00:00,coffee,11
457,2021-03-08 18:00:00,shaving cream,27
458,2021-03-08 18:00:00,tilapia,4
459,2021-03-08 18:00:00,loaves,8
460,2021-03-08 18:00:00,beans,2
461,2021-03-08 18:00:00,chicken,29
462,2021-03-08 19:00:00,dish soap,1
463,2021-03-08 19:00:00,hand soap,21
464,2021-03-08 19:00:00,all purpose,5
465,2021-03-08 19:00:00,paper towels,11
466,2021-03-08 19:00:00,ketchup,15
467,2021-03-08 20:00:00,shampoo,7
468,2021-03-08 20:00:00,toilet paper,3
469,2021-03-08 20:00:00,chicken,9
470,2021-03-08 20:00:00,dish soap,1
471,2021-03-08 20:00:00,dish soap,1
472,2021-03-08 21:00:00,cookies,20
473,2021-03-08 21:00:00,oranges,6
474,2021-03-08 21:00:00,loaves,9
475,2021-03-08 21:00:00,hand soap,14
476,2021-03-08 21:00:00,tea,29
477,2021-03-09 11:00:00,chicken,17
478,2021-03-09 12:00:00,apples,17
479,2021-03-09 12:00:00,beef,3
480,2021-03-09 12:00:00,soda,1
481,2021-03-09 12:00:00,hand soap,17
482,2021-03-09 12:00:00,cookies,6
483,2021-03-09 12:00:00,shampoo,7
484,2021-03-09 12:00:00,cupcakes,7
485,2021-03-09 13:00:00,tilapia,12
486,2021-03-09 13:00:00,oranges,4
487,2021-03-09 13:00:00,beans,2
488,2021-03-09 13:00:00,tilapia,11
489,2021-03-09 13:00:00,dish soap,1
490,2021-03-09 13:00:00,dish soap,2
491,2021-03-09 14:00:00,hand soap,2
492,2021-03-09 14:00:00,beans,12
493,2021-03-09 14:00:00,tea,21
494,2021-03-09 14:00:00,all purpose,2
495,2021-03-09 14:00:00,paper towels,22
496,2021-03-09 14:00:00,soda,5
497,2021-03-09 14:00:00,apples,5
498,2021-03-09 15:00:00,shampoo,7
499,2021-03-09 15:00:00,pork,5
500,2021-03-09 15:00:00,tilapia,27
501,2021-03-09 15:00:00,loaves,16
502,2021-03-09 16:00:00,pork,26
503,2021-03-09 16:00:00,hand soap,6
504,2021-03-09 17:00:00,laundry detergent,6
505,2021-03-09 17:00:00,tilapia,10
506,2021-03-09 17:00:00,oranges,27
507,2021-03-09 17:00:00,coffee,3
508,2021-03-09 17:00:00,pork,21
509,2021-03-09 17:00:00,apples,1
510,2021-03-09 17:00:00,tilapia,27
511,2021-03-09 17:00:00,tea,8
512,2021-03-09 17:00:00,chicken,6
513,2021-03-09 17:00:00,hand soap,25
514,2021-03-09 17:00:00,chicken,9
515,2021-03-09 18:00:00,tilapia,15
516,2021-03-09 18:00:00,tilapia,13
517,2021-03-09 18:00:00,all purpose,2
518,2021-03-09 18:00:00,toilet paper,2
519,2021-03-09 18:00:00,soda,2
520,2021-03-09 18:00:00,oranges,21
521,2021-03-09 18:00:00,laundry detergent,3
522,2021-03-09 18:00:00,shaving cream,9
523,2021-03-09 18:00:00,hand soap,2
524,2021-03-09 19:00:00,bananas,3
525,2021-03-09 19:00:00,bananas,28
526,2021-03-09 19:00:00,chicken,29
527,2021-03-09 19:00:00,ketchup,16
528,2021-03-09 19:00:00,loaves,12
529,2021-03-09 19:00:00,cupcakes,15
530,2021-03-09 19:00:00,ketchup,10
531,2021-03-09 19:00:00,tea,18
532,2021-03-09 19:00:00,ketchup,23
533,2021-03-09 19:00:00,coffee,7
534,2021-03-09 19:00:00,loaves,15
535,2021-03-09 20:00:00,tilapia,4
536,2021-03-09 20:00:00,dish soap,1
537,2021-03-09 20:00:00,coffee,6
538,2021-03-09 20:00:00,chicken,23
539,2021-03-09 20:00:00,all purpose,1
540,2021-03-09 20:00:00,cookies,14
541,2021-03-09 20:00:00,oranges,9
542,2021-03-09 20:00:00,oranges,18
543,2021-03-09 20:00:00,shaving cream,20
544,2021-03-09 20:00:00,apples,2
545,2021-03-09 21:00:00,shaving cream,14
546,2021-03-09 21:00:00,cupcakes,4
547,2021-03-09 21:00:00,shampoo,8
548,2021-03-09 21:00:00,soda,10
549,2021-03-09 21:00:00,shampoo,2
550,2021-03-09 21:00:00,apples,28
551,2021-03-09 21:00:00,toilet paper,29
552,2021-03-09 22:00:00,pork,11
553,2021-03-09 23:00:00,beans,4
554,2021-03-10 08:00:00,shaving cream,20
555,2021-03-10 09:00:00,laundry detergent,1
556,2021-03-10 09:00:00,beef,3
557,2021-03-10 09:00:00,dish soap,2
558,2021-03-10 10:00:00,apples,10
559,2021-03-10 10:00:00,all purpose,3
560,2021-03-10 10:00:00,shampoo,6
561,2021-03-10 11:00:00,ketchup,5
562,2021-03-10 11:00:00,beans,22
563,2021-03-10 11:00:00,all purpose,4
564,2021-03-10 11:00:00,cookies,7
565,2021-03-10 11:00:00,hand soap,16
566,2021-03-10 11:00:00,toilet paper,16
567,2021-03-10 11:00:00,tea,13
568,2021-03-10 11:00:00,coffee,5
569,2021-03-10 11:00:00,apples,28
570,2021-03-10 11:00:00,chicken,7
571,2021-03-10 12:00:00,loaves,15
572,2021-03-10 12:00:00,apples,19
573,2021-03-10 12:00:00,cookies,24
574,2021-03-10 12:00:00,ketchup,3
575,2021-03-10 12:00:00,beans,3
576,2021-03-10 12:00:00,beef,21
577,2021-03-10 13:00:00,shaving cream,10
578,2021-03-10 13:00:00,bananas,8
579,2021-03-10 13:00:00,bananas,18
580,2021-03-10 13:00:00,beef,29
581,2021-03-10 13:00:00,shaving cream,26
582,2021-03-10 13:00:00,beef,1
583,2021-03-10 14:00:00,bananas,2
584,2021-03-10 14:00:00,oranges,9
585,2021-03-10 14:00:00,cupcakes,19
586,2021-03-10 14:00:00,bananas,22
587,2021-03-10 15:00:00,all purpose,6
588,2021-03-10 15:00:00,pork,10
589,2021-03-10 15:00:00,shampoo,2
590,2021-03-10 16:00:00,hand soap,11
591,2021-03-10 16:00:00,ketchup,3
592,2021-03-10 16:00:00,ketchup,5
593,2021-03-10 16:00:00,soda,10
594,2021-03-10 17:00:00,chicken,25
595,2021-03-10 17:00:00,toilet paper,3
596,2021-03-10 17:00:00,chicken,14
597,2021-03-10 18:00:00,cupcakes,1
598,2021-03-10 18:00:00,beef,22
599,2021-03-10 18:00:00,tea,16
600,2021-03-10 18:00:00,coffee,10
601,2021-03-10 18:00:00,toilet paper,12
602,2021-03-10 18:00:00,tea,19
603,2021-03-10 18:00:00,chicken,14
604,2021-03-10 19:00:00,hand soap,12
605,2021-03-10 19:00:00,laundry detergent,1
606,2021-03-10 19:00:00,loaves,22
607,2021-03-10 19:00:00,bananas,14
608,2021-03-10 19:00:00,shaving cream,21
609,2021-03-10 19:00:00,all purpose,5
610,2021-03-10 19:00:00,apples,30
611,2021-03-10 19:00:00,shaving cream,6
612,2021-03-10 19:00:00,tea,19
613,2021-03-10 19:00:00,cupcakes,7
614,2021-03-10 19:00:00,ketchup,30
615,2021-03-10 19:00:00,loaves,5
616,2021-03-10 19:00:00,oranges,21
617,2021-03-10 19:00:00,beans,28
618,2021-03-10 20:00:00,all purpose,5
619,2021-03-10 20:00:00,coffee,2
620,2021-03-10 20:00:00,shampoo,1
621,2021-03-10 20:00:00,pork,21
622,2021-03-10 21:00:00,cookies,4
623,2021-03-10 21:00:00,shaving cream,11
624,2021-03-10 21:00:00,shaving cream,16
625,2021-03-10 22:00:00,cookies,1
626,2021-03-10 22:00:00,coffee,3
627,2021-03-10 22:00:00,beef,6
628,2021-03-10 23:00:00,chicken,16
629,2021-03-10 23:00:00,coffee,5
630,2021-03-10 23:00:00,apples,10
631,2021-03-11 08:00:00,ketchup,25
632,2021-03-11 10:00:00,tilapia,19
633,2021-03-11 10:00:00,loaves,19
634,2021-03-11 10:00:00,apples,29
635,2021-03-11 11:00:00,coffee,11
636,2021-03-11 11:00:00,ketchup,11
637,2021-03-11 11:00:00,dish soap,2
638,2021-03-11 11:00:00,beans,3
639,2021-03-11 11:00:00,apples,6
640,2021-03-11 12:00:00,shaving cream,8
641,2021-03-11 12:00:00,paper towels,29
642,2021-03-11 13:00:00,buns,24
643,2021-03-11 13:00:00,pork,15
644,2021-03-11 13:00:00,hand soap,19
645,2021-03-11 14:00:00,toilet paper,3
646,2021-03-11 14:00:00,coffee,4
647,2021-03-11 14:00:00,pork,16
648,2021-03-11 15:00:00,toilet paper,4
649,2021-03-11 15:00:00,apples,19
650,2021-03-11 16:00:00,dish soap,1
