,timestamp,item,quantity
69,2021-03-02 12:00:00,coffee,8
70,2021-03-02 12:00:00,buns,2
71,2021-03-02 12:00:00,tea,20
72,2021-03-02 13:00:00,beans,2
73,2021-03-02 13:00:00,pork,4
74,2021-03-02 13:00:00,bananas,18
75,2021-03-02 13:00:00,hand soap,12
76,2021-03-02 13:00:00,hand soap,26
77,2021-03-02 13:00:00,soda,13
78,2021-03-02 14:00:00,oranges,20
79,2021-03-02 14:00:00,all purpose,28
80,2021-03-02 14:00:00,tilapia,8
81,2021-03-02 14:00:00,beans,11
82,2021-03-02 14:00:00,all purpose,26
83,2021-03-02 14:00:00,soda,17
84,2021-03-02 14:00:00,cookies,19
85,2021-03-02 14:00:00,bananas,26
86,2021-03-02 14:00:00,tea,5
87,2021-03-02 14:00:00,cookies,7
88,2021-03-02 14:00:00,hand soap,3
89,2021-03-02 15:00:00,dish soap,8
90,2021-03-02 15:00:00,apples,5
91,2021-03-02 15:00:00,soda,1
92,2021-03-02 15:00:00,cupcakes,30
93,2021-03-02 16:00:00,beans,7
94,2021-03-02 16:00:00,paper towels,20
95,2021-03-02 16:00:00,chicken,18
96,2021-03-02 17:00:00,tea,14
97,2021-03-02 17:00:00,oranges,10
98,2021-03-02 17:00:00,cookies,30
99,2021-03-02 17:00:00,bananas,18
100,2021-03-02 17:00:00,apples,4
101,2021-03-02 17:00:00,bananas,20
102,2021-03-02 18:00:00,buns,10
103,2021-03-02 18:00:00,hand soap,18
104,2021-03-02 18:00:00,pork,23
105,2021-03-02 18:00:00,chicken,10
106,2021-03-02 18:00:00,shampoo,30
107,2021-03-02 18:00:00,laundry detergent,11
108,2021-03-02 18:00:00,cookies,15
109,2021-03-02 18:00:00,toilet paper,7
110,2021-03-02 19:00:00,oranges,23
111,2021-03-02 19:00:00,buns,9
112,2021-03-02 19:00:00,shaving cream,2
113,2021-03-02 19:00:00,paper towels,5
114,2021-03-02 19:00:00,cookies,30
115,2021-03-02 19:00:00,beef,30
116,2021-03-02 19:00:00,buns,7
117,2021-03-02 19:00:00,tilapia,2
118,2021-03-02 20:00:00,soda,22
119,2021-03-02 20:00:00,paper towels,23
120,2021-03-02 20:00:00,chicken,19
121,2021-03-02 21:00:00,beans,19
122,2021-03-02 21:00:00,paper towels,29
123,2021-03-02 21:00:00,shaving cream,3
124,2021-03-02 21:00:00,beans,27
125,2021-03-02 21:00:00,hand soap,7
126,2021-03-02 21:00:00,apples,3
127,2021-03-03 09:00:00,hand soap,6
128,2021-03-03 10:00:00,beans,30
129,2021-03-03 10:00:00,toilet paper,21
130,2021-03-03 11:00:00,paper towels,12
131,2021-03-03 11:00:00,chicken,1
132,2021-03-03 11:00:00,tea,2
133,2021-03-03 11:00:00,loaves,1
134,2021-03-03 11:00:00,cupcakes,16
135,2021-03-03 11:00:00,bananas,6
136,2021-03-03 11:00:00,all purpose,18
137,2021-03-03 12:00:00,hand soap,10
138,2021-03-03 13:00:00,ketchup,5
139,2021-03-03 13:00:00,laundry detergent,28
140,2021-03-03 13:00:00,bananas,10
141,2021-03-03 13:00:00,loaves,1
142,2021-03-03 13:00:00,toilet paper,21
143,2021-03-03 13:00:00,oranges,4
144,2021-03-03 13:00:00,beans,12
145,2021-03-03 13:00:00,tilapia,6
146,2021-03-03 13:00:00,toilet paper,25
147,2021-03-03 14:00:00,bananas,16
148,2021-03-03 14:00:00,shaving cream,1
149,2021-03-03 14:00:00,bananas,24
150,2021-03-03 14:00:00,bananas,29
151,2021-03-03 14:00:00,cookies,10
152,2021-03-03 14:00:00,shaving cream,2
153,2021-03-03 15:00:00,bananas,7
154,2021-03-03 15:00:00,buns,10
155,2021-03-03 16:00:00,hand soap,14
156,2021-03-03 16:00:00,chicken,11
157,2021-03-03 17:00:00,laundry detergent,17
158,2021-03-03 17:00:00,cookies,6
159,2021-03-03 17:00:00,shampoo,5
160,2021-03-03 18:00:00,apples,2
161,2021-03-03 18:00:00,cupcakes,5
162,2021-03-03 18:00:00,tilapia,27
163,2021-03-03 18:00:00,bananas,4
164,2021-03-03 18:00:00,laundry detergent,14
165,2021-03-03 18:00:00,dish soap,13
166,2021-03-03 18:00:00,all purpose,15
167,2021-03-03 19:00:00,buns,5
168,2021-03-03 19:00:00,dish soap,19
169,2021-03-03 19:00:00,coffee,19
170,2021-03-03 19:00:00,shaving cream,3
171,2021-03-03 19:00:00,laundry detergent,6
172,2021-03-03 19:00:00,buns,9
173,2021-03-03 19:00:00,ketchup,4
174,2021-03-03 19:00:00,all purpose,21
175,2021-03-03 20:00:00,bananas,21
176,2021-03-03 20:00:00,apples,2
177,2021-03-03 20:00:00,beans,4
178,2021-03-03 20:00:00,oranges,10
179,2021-03-03 20:00:00,hand soap,12
180,2021-03-03 20:00:00,tea,25
181,2021-03-03 20:00:00,loaves,1
182,2021-03-03 21:00:00,tilapia,3
183,2021-03-03 21:00:00,shaving cream,2
184,2021-03-03 21:00:00,laundry detergent,12
185,2021-03-03 21:00:00,coffee,30
186,2021-03-03 21:00:00,coffee,24
187,2021-03-04 09:00:00,oranges,15
188,2021-03-04 09:00:00,laundry detergent,16
189,2021-03-04 09:00:00,soda,27
190,2021-03-04 10:00:00,buns,6
191,2021-03-04 11:00:00,tilapia,5
192,2021-03-04 11:00:00,shaving cream,4
193,2021-03-04 11:00:00,dish soap,13
194,2021-03-04 11:00:00,tea,5
195,2021-03-04 11:00:00,beans,6
196,2021-03-04 12:00:00,dish soap,16
197,2021-03-04 12:00:00,tea,16
198,2021-03-04 12:00:00,shampoo,28
199,2021-03-04 12:00:00,tea,30
200,2021-03-04 12:00:00,shaving cream,3
201,2021-03-04 12:00:00,cupcakes,28
202,2021-03-04 12:00:00,beef,29
203,2021-03-04 12:00:00,coffee,6
204,2021-03-04 12:00:00,cookies,28
205,2021-03-04 13:00:00,soda,18
206,2021-03-04 13:00:00,coffee,30
207,2021-03-04 13:00:00,paper towels,7
208,2021-03-04 13:00:00,cupcakes,1
209,2021-03-04 13:00:00,all purpose,4
210,2021-03-04 13:00:00,dish soap,8
211,2021-03-04 14:00:00,shampoo,11
212,2021-03-04 14:00:00,shampoo,3
213,2021-03-04 14:00:00,cupcakes,3
214,2021-03-04 14:00:00,chicken,5
215,2021-03-04 15:00:00,chicken,5
216,2021-03-04 15:00:00,loaves,1
217,2021-03-04 15:00:00,oranges,12
218,2021-03-04 16:00:00,soda,16
219,2021-03-04 16:00:00,bananas,14
220,2021-03-04 16:00:00,shaving cream,1
221,2021-03-04 17:00:00,ketchup,6
222,2021-03-04 17:00:00,coffee,6
223,2021-03-04 17:00:00,cookies,17
224,2021-03-04 18:00:00,shaving cream,4
225,2021-03-04 18:00:00,apples,4
226,2021-03-04 18:00:00,shampoo,12
227,2021-03-04 18:00:00,all purpose,29
228,2021-03-04 18:00:00,laundry detergent,19
229,2021-03-04 18:00:00,oranges,5
230,2021-03-04 18:00:00,beef,3
231,2021-03-04 18:00:00,coffee,15
232,2021-03-04 18:00:00,tea,28
233,2021-03-04 18:00:00,dish soap,2
234,2021-03-04 19:00:00,chicken,22
235,2021-03-04 19:00:00,loaves,1
236,2021-03-04 19:00:00,soda,17
237,2021-03-04 19:00:00,buns,8
238,2021-03-04 19:00:00,cookies,19
239,2021-03-04 19:00:00,apples,3
240,2021-03-04 21:00:00,ketchup,4
241,2021-03-04 21:00:00,ketchup,1
242,2021-03-05 09:00:00,tilapia,3
243,2021-03-05 10:00:00,dish soap,27
244,2021-03-05 10:00:00,coffee,16
245,2021-03-05 10:00:00,bananas,18
246,2021-03-05 10:00:00,dish soap,7
247,2021-03-05 10:00:00,beans,4
248,2021-03-05 11:00:00,beans,25
249,2021-03-05 11:00:00,toilet paper,20
250,2021-03-05 11:00:00,laundry detergent,18
251,2021-03-05 11:00:00,tilapia,24
252,2021-03-05 12:00:00,laundry detergent,17
253,2021-03-05 12:00:00,apples,2
254,2021-03-05 13:00:00,shampoo,5
255,2021-03-05 13:00:00,all purpose,10
256,2021-03-05 13:00:00,all purpose,5
257,2021-03-05 13:00:00,shampoo,4
258,2021-03-05 13:00:00,oranges,10
259,2021-03-05 13:00:00,shaving cream,1
260,2021-03-05 14:00:00,toilet paper,17
261,2021-03-05 14:00:00,buns,4
262,2021-03-05 14:00:00,chicken,7
263,2021-03-05 14:00:00,chicken,23
264,2021-03-05 15:00:00,hand soap,20
265,2021-03-05 15:00:00,oranges,8
266,2021-03-05 15:00:00,all purpose,9
267,2021-03-05 15:00:00,dish soap,14
268,2021-03-05 15:00:00,paper towels,25
269,2021-03-05 16:00:00,beans,22
270,2021-03-05 16:00:00,tilapia,27
271,2021-03-05 16:00:00,toilet paper,18
272,2021-03-05 16:00:00,shaving cream,1
273,2021-03-05 17:00:00,pork,30
274,2021-03-05 17:00:00,shaving cream,4
275,2021-03-05 17:00:00,dish soap,5
276,2021-03-05 17:00:00,dish soap,16
277,2021-03-05 17:00:00,beef,30
278,2021-03-05 18:00:00,tilapia,23
279,2021-03-05 18:00:00,apples,2
280,2021-03-05 18:00:00,beans,13
281,2021-03-05 18:00:00,coffee,2
282,2021-03-05 18:00:00,beef,2
283,2021-03-05 18:00:00,all purpose,18
284,2021-03-05 18:00:00,toilet paper,11
285,2021-03-05 18:00:00,toilet paper,8
286,2021-03-05 19:00:00,ketchup,3
287,2021-03-05 19:00:00,paper towels,1
288,2021-03-05 19:00:00,beans,14
289,2021-03-05 19:00:00,hand soap,21
290,2021-03-05 19:00:00,toilet paper,14
291,2021-03-05 19:00:00,hand soap,23
292,2021-03-05 19:00:00,beef,21
293,2021-03-05 20:00:00,shaving cream,4
294,2021-03-05 20:00:00,apples,2
295,2021-03-05 21:00:00,tea,5
296,2021-03-05 21:00:00,tea,10
297,2021-03-05 21:00:00,beans,13
298,2021-03-05 21:00:00,shampoo,22
299,2021-03-06 09:00:00,cupcakes,15
300,2021-03-06 10:00:00,laundry detergent,19
301,2021-03-06 11:00:00,oranges,19
302,2021-03-06 12:00:00,laundry detergent,23
303,2021-03-06 13:00:00,oranges,16
304,2021-03-06 13:00:00,oranges,13
305,2021-03-06 13:00:00,tea,3
306,2021-03-06 13:00:00,toilet paper,18
307,2021-03-06 13:00:00,beef,5
308,2021-03-06 13:00:00,apples,4
309,2021-03-06 14:00:00,paper towels,20
310,2021-03-06 14:00:00,all purpose,3
311,2021-03-06 14:00:00,tilapia,16
312,2021-03-06 14:00:00,paper towels,4
313,2021-03-06 14:00:00,buns,10
314,2021-03-06 15:00:00,hand soap,2
315,2021-03-06 15:00:00,tea,6
316,2021-03-06 15:00:00,shampoo,2
317,2021-03-06 15:00:00,hand soap,4
318,2021-03-06 15:00:00,hand soap,19
319,2021-03-06 16:00:00,loaves,1
320,2021-03-06 16:00:00,laundry detergent,27
321,2021-03-06 16:00:00,paper towels,2
322,2021-03-06 16:00:00,oranges,3
323,2021-03-06 17:00:00,pork,23
324,2021-03-06 17:00:00,soda,19
325,2021-03-06 17:00:00,paper towels,28
326,2021-03-06 17:00:00,shaving cream,4
327,2021-03-06 17:00:00,pork,12
328,2021-03-06 18:00:00,cookies,6
329,2021-03-06 18:00:00,all purpose,7
330,2021-03-06 18:00:00,beef,18
331,2021-03-06 18:00:00,all purpose,23
332,2021-03-06 18:00:00,bananas,18
333,2021-03-06 18:00:00,cupcakes,6
334,2021-03-06 18:00:00,loaves,1
335,2021-03-06 19:00:00,coffee,4
336,2021-03-06 19:00:00,buns,3
337,2021-03-06 19:00:00,bananas,19
338,2021-03-06 19:00:00,all purpose,12
339,2021-03-06 19:00:00,all purpose,24
340,2021-03-06 19:00:00,buns,4
341,2021-03-06 19:00:00,laundry detergent,11
342,2021-03-06 19:00:00,pork,21
343,2021-03-06 20:00:00,chicken,7
344,2021-03-06 20:00:00,cookies,10
345,2021-03-06 20:00:00,beef,1
346,2021-03-06 20:00:00,bananas,27
347,2021-03-06 21:00:00,tea,19
348,2021-03-06 21:00:00,apples,2
349,2021-03-06 21:00:00,dish soap,16
350,2021-03-07 09:00:00,soda,20
351,2021-03-07 10:00:00,shaving cream,3
352,2021-03-07 10:00:00,beans,2
353,2021-03-07 11:00:00,bananas,17
354,2021-03-07 11:00:00,loaves,1
355,2021-03-07 11:00:00,laundry detergent,12
356,2021-03-07 11:00:00,paper towels,1
357,2021-03-07 11:00:00,loaves,1
358,2021-03-07 11:00:00,tilapia,12
359,2021-03-07 11:00:00,cookies,4
360,2021-03-07 11:00:00,oranges,2
361,2021-03-07 11:00:00,beans,12
362,2021-03-07 12:00:00,ketchup,1
363,2021-03-07 12:00:00,beef,30
364,2021-03-07 12:00:00,ketchup,5
365,2021-03-07 12:00:00,buns,4
366,2021-03-07 12:00:00,toilet paper,6
367,2021-03-07 12:00:00,laundry detergent,25
368,2021-03-07 12:00:00,apples,1
369,2021-03-07 13:00:00,beans,27
370,2021-03-07 13:00:00,shaving cream,2
371,2021-03-07 13:00:00,laundry detergent,1
372,2021-03-07 13:00:00,chicken,7
373,2021-03-07 13:00:00,shaving cream,2
374,2021-03-07 13:00:00,pork,8
375,2021-03-07 13:00:00,toilet paper,18
376,2021-03-07 13:00:00,pork,5
377,2021-03-07 14:00:00,shaving cream,5
378,2021-03-07 14:00:00,buns,9
379,2021-03-07 14:00:00,loaves,1
380,2021-03-07 14:00:00,ketchup,4
381,2021-03-07 14:00:00,laundry detergent,27
382,2021-03-07 14:00:00,laundry detergent,9
383,2021-03-07 14:00:00,hand soap,4
384,2021-03-07 14:00:00,beans,20
385,2021-03-07 15:00:00,paper towels,20
386,2021-03-07 15:00:00,coffee,3
387,2021-03-07 15:00:00,ketchup,4
388,2021-03-07 15:00:00,loaves,1
389,2021-03-07 15:00:00,cupcakes,1
390,2021-03-07 15:00:00,dish soap,10
391,2021-03-07 15:00:00,tea,14
392,2021-03-07 16:00:00,chicken,21
393,2021-03-07 17:00:00,oranges,21
394,2021-03-07 17:00:00,buns,9
395,2021-03-07 17:00:00,soda,4
396,2021-03-07 17:00:00,cupcakes,3
397,2021-03-07 17:00:00,beef,29
398,2021-03-07 17:00:00,apples,1
399,2021-03-07 18:00:00,coffee,20
400,2021-03-07 18:00:00,oranges,9
401,2021-03-07 18:00:00,shampoo,4
402,2021-03-07 18:00:00,ketchup,2
403,2021-03-07 18:00:00,hand soap,24
404,2021-03-07 18:00:00,bananas,10
405,2021-03-07 18:00:00,dish soap,7
406,2021-03-07 19:00:00,shaving cream,5
407,2021-03-07 19:00:00,cookies,19
408,2021-03-07 19:00:00,coffee,20
409,2021-03-07 19:00:00,ketchup,1
410,2021-03-07 19:00:00,beans,11
411,2021-03-07 19:00:00,apples,5
412,2021-03-07 19:00:00,tea,10
413,2021-03-07 19:00:00,bananas,13
414,2021-03-07 20:00:00,laundry detergent,5
415,2021-03-07 20:00:00,cookies,19
416,2021-03-07 20:00:00,beef,20
417,2021-03-07 21:00:00,dish soap,17
418,2021-03-07 21:00:00,toilet paper,18
419,2021-03-08 09:00:00,shaving cream,2
420,2021-03-08 09:00:00,tilapia,6
421,2021-03-08 09:00:00,hand soap,12
422,2021-03-08 09:00:00,chicken,19
423,2021-03-08 09:00:00,tea,13
424,2021-03-08 10:00:00,tilapia,15
425,2021-03-08 10:00:00,loaves,1
426,2021-03-08 10:00:00,oranges,11
427,2021-03-08 11:00:00,shaving cream,1
428,2021-03-08 11:00:00,beef,19
429,2021-03-08 11:00:00,laundry detergent,17
430,2021-03-08 11:00:00,toilet paper,17
431,2021-03-08 11:00:00,hand soap,9
432,2021-03-08 12:00:00,hand soap,8
433,2021-03-08 12:00:00,oranges,20
434,2021-03-08 12:00:00,hand soap,14
435,2021-03-08 12:00:00,paper towels,22
436,2021-03-08 13:00:00,all purpose,25
437,2021-03-08 13:00:00,buns,8
438,2021-03-08 13:00:00,buns,1
439,2021-03-08 13:00:00,oranges,14
440,2021-03-08 13:00:00,hand soap,9
441,2021-03-08 14:00:00,ketchup,6
442,2021-03-08 14:00:00,loaves,1
443,2021-03-08 14:00:00,apples,4
444,2021-03-08 14:00:00,beans,28
445,2021-03-08 14:00:00,shaving cream,1
446,2021-03-08 14:00:00,laundry detergent,25
447,2021-03-08 15:00:00,laundry detergent,4
448,2021-03-08 15:00:00,bananas,26
449,2021-03-08 16:00:00,shaving cream,4
450,2021-03-08 16:00:00,dish soap,14
451,2021-03-08 17:00:00,beef,26
452,2021-03-08 17:00:00,coffee,26
453,2021-03-08 18:00:00,tea,29
454,2021-03-08 18:00:00,soda,25
455,2021-03-08 18:00:00,laundry detergent,4
456,2021-03-08 18:00:00,shampoo,21
457,2021-03-08 18:00:00,cookies,9
458,2021-03-08 18:00:00,all purpose,2
459,2021-03-08 18:00:00,soda,6
460,2021-03-08 18:00:00,pork,4
461,2021-03-08 18:00:00,shampoo,19
462,2021-03-08 18:00:00,paper towels,8
463,2021-03-08 18:00:00,all purpose,2
464,2021-03-08 18:00:00,beans,5
465,2021-03-08 18:00:00,dish soap,17
466,2021-03-08 19:00:00,tilapia,10
467,2021-03-08 19:00:00,beans,22
468,2021-03-08 19:00:00,bananas,27
469,2021-03-08 19:00:00,beans,28
470,2021-03-08 19:00:00,pork,17
471,2021-03-08 19:00:00,paper towels,10
472,2021-03-08 19:00:00,oranges,19
473,2021-03-08 20:00:00,buns,1
474,2021-03-08 20:00:00,paper towels,1
475,2021-03-08 20:00:00,oranges,20
476,2021-03-08 20:00:00,buns,3
477,2021-03-08 20:00:00,coffee,17
478,2021-03-08 21:00:00,cookies,5
479,2021-03-09 09:00:00,shaving cream,5
480,2021-03-09 09:00:00,ketchup,2
481,2021-03-09 09:00:00,tilapia,6
482,2021-03-09 11:00:00,cookies,18
483,2021-03-09 11:00:00,cupcakes,16
484,2021-03-09 12:00:00,tilapia,25
485,2021-03-09 12:00:00,all purpose,24
486,2021-03-09 12:00:00,tea,17
487,2021-03-09 12:00:00,chicken,16
488,2021-03-09 12:00:00,shaving cream,1
489,2021-03-09 12:00:00,coffee,23
490,2021-03-09 12:00:00,paper towels,29
491,2021-03-09 13:00:00,paper towels,13
492,2021-03-09 13:00:00,soda,12
493,2021-03-09 13:00:00,beef,28
494,2021-03-09 13:00:00,oranges,15
495,2021-03-09 13:00:00,ketchup,5
496,2021-03-09 14:00:00,soda,23
497,2021-03-09 14:00:00,cookies,25
498,2021-03-09 15:00:00,oranges,24
499,2021-03-09 16:00:00,all purpose,15
500,2021-03-09 16:00:00,laundry detergent,13
501,2021-03-09 16:00:00,coffee,30
502,2021-03-09 16:00:00,paper towels,12
503,2021-03-09 17:00:00,cookies,25
504,2021-03-09 17:00:00,loaves,1
505,2021-03-09 17:00:00,hand soap,4
506,2021-03-09 17:00:00,bananas,7
507,2021-03-09 17:00:00,bananas,13
508,2021-03-09 17:00:00,pork,11
509,2021-03-09 18:00:00,paper towels,24
510,2021-03-09 18:00:00,shaving cream,1
511,2021-03-09 18:00:00,all purpose,14
512,2021-03-09 18:00:00,beans,17
513,2021-03-09 18:00:00,beans,27
514,2021-03-09 18:00:00,shampoo,28
515,2021-03-09 18:00:00,buns,1
516,2021-03-09 18:00:00,coffee,21
517,2021-03-09 18:00:00,bananas,3
518,2021-03-09 19:00:00,coffee,19
519,2021-03-09 19:00:00,loaves,1
520,2021-03-09 19:00:00,apples,2
521,2021-03-09 19:00:00,hand soap,29
522,2021-03-09 19:00:00,beef,17
523,2021-03-09 19:00:00,buns,2
524,2021-03-09 19:00:00,cookies,25
525,2021-03-09 19:00:00,coffee,20
526,2021-03-09 20:00:00,laundry detergent,16
527,2021-03-09 20:00:00,tilapia,17
528,2021-03-10 09:00:00,oranges,9
529,2021-03-10 09:00:00,cupcakes,4
530,2021-03-10 10:00:00,buns,7
531,2021-03-10 11:00:00,bananas,6
532,2021-03-10 11:00:00,paper towels,12
533,2021-03-10 11:00:00,coffee,7
534,2021-03-10 11:00:00,cookies,15
535,2021-03-10 12:00:00,ketchup,1
536,2021-03-10 12:00:00,oranges,17
537,2021-03-10 12:00:00,hand soap,22
538,2021-03-10 12:00:00,apples,3
539,2021-03-10 12:00:00,beans,7
540,2021-03-10 12:00:00,tilapia,26
541,2021-03-10 12:00:00,pork,18
542,2021-03-10 14:00:00,shaving cream,2
543,2021-03-10 14:00:00,paper towels,12
544,2021-03-10 14:00:00,ketchup,5
545,2021-03-10 14:00:00,shampoo,12
546,2021-03-10 14:00:00,bananas,17
547,2021-03-10 14:00:00,shampoo,8
548,2021-03-10 14:00:00,buns,3
549,2021-03-10 14:00:00,shampoo,28
550,2021-03-10 15:00:00,shaving cream,3
551,2021-03-10 15:00:00,hand soap,13
552,2021-03-10 15:00:00,pork,25
553,2021-03-10 15:00:00,dish soap,14
554,2021-03-10 16:00:00,dish soap,28
555,2021-03-10 16:00:00,tea,21
556,2021-03-10 16:00:00,beans,23
557,2021-03-10 16:00:00,dish soap,1
558,2021-03-10 17:00:00,shampoo,8
559,2021-03-10 17:00:00,shampoo,4
560,2021-03-10 17:00:00,ketchup,6
561,2021-03-10 17:00:00,laundry detergent,7
562,2021-03-10 17:00:00,beef,13
563,2021-03-10 17:00:00,pork,12
564,2021-03-10 18:00:00,oranges,10
565,2021-03-10 18:00:00,cupcakes,11
566,2021-03-10 18:00:00,beans,23
567,2021-03-10 18:00:00,tilapia,11
568,2021-03-10 18:00:00,toilet paper,10
569,2021-03-10 18:00:00,chicken,1
570,2021-03-10 18:00:00,hand soap,5
571,2021-03-10 18:00:00,paper towels,6
572,2021-03-10 18:00:00,all purpose,2
573,2021-03-10 18:00:00,all purpose,29
574,2021-03-10 19:00:00,pork,17
575,2021-03-10 19:00:00,laundry detergent,26
576,2021-03-10 19:00:00,cookies,6
577,2021-03-10 19:00:00,buns,4
578,2021-03-10 19:00:00,buns,1
579,2021-03-10 19:00:00,paper towels,7
580,2021-03-10 20:00:00,paper towels,19
581,2021-03-10 20:00:00,shampoo,17
582,2021-03-10 20:00:00,paper towels,27
583,2021-03-10 20:00:00,shaving cream,2
584,2021-03-10 21:00:00,toilet paper,11
585,2021-03-10 21:00:00,loaves,1
586,2021-03-10 21:00:00,pork,21
587,2021-03-11 09:00:00,bananas,1
588,2021-03-11 09:00:00,bananas,24
589,2021-03-11 10:00:00,coffee,3
590,2021-03-11 10:00:00,shampoo,23
591,2021-03-11 10:00:00,beef,1
592,2021-03-11 10:00:00,ketchup,6
593,2021-03-11 11:00:00,shaving cream,4
594,2021-03-11 11:00:00,dish soap,12
595,2021-03-11 11:00:00,coffee,12
596,2021-03-11 11:00:00,apples,5
597,2021-03-11 11:00:00,tilapia,22
598,2021-03-11 12:00:00,coffee,4
599,2021-03-11 12:00:00,soda,23
600,2021-03-11 12:00:00,hand soap,28
601,2021-03-11 12:00:00,coffee,11
602,2021-03-11 12:00:00,laundry detergent,25
603,2021-03-11 13:00:00,buns,5
604,2021-03-11 13:00:00,paper towels,28
605,2021-03-11 13:00:00,dish soap,1
606,2021-03-11 13:00:00,cookies,9
607,2021-03-11 13:00:00,coffee,17
608,2021-03-11 14:00:00,tea,24
609,2021-03-11 14:00:00,beans,1
610,2021-03-11 14:00:00,tea,12
611,2021-03-11 14:00:00,all purpose,9
612,2021-03-11 14:00:00,laundry detergent,20
613,2021-03-11 14:00:00,beans,7
614,2021-03-11 15:00:00,loaves,1
615,2021-03-11 15:00:00,tea,13
616,2021-03-11 15:00:00,dish soap,14
617,2021-03-11 16:00:00,tilapia,19
618,2021-03-11 16:00:00,tea,24
619,2021-03-11 17:00:00,apples,2
620,2021-03-11 17:00:00,tea,20
621,2021-03-11 17:00:00,oranges,13
622,2021-03-11 17:00:00,beef,10
623,2021-03-11 17:00:00,toilet paper,14
624,2021-03-11 18:00:00,cookies,2
625,2021-03-11 18:00:00,tea,9
626,2021-03-11 18:00:00,bananas,4
627,2021-03-11 18:00:00,laundry detergent,27
628,2021-03-11 18:00:00,all purpose,9
629,2021-03-11 18:00:00,tilapia,5
630,2021-03-11 18:00:00,cookies,9
631,2021-03-11 18:00:00,loaves,1
632,2021-03-11 18:00:00,ketchup,3
633,2021-03-11 19:00:00,soda,17
634,2021-03-11 19:00:00,oranges,8
635,2021-03-11 19:00:00,pork,5
636,2021-03-11 19:00:00,coffee,25
637,2021-03-11 19:00:00,cookies,22
638,2021-03-11 19:00:00,loaves,1
639,2021-03-11 20:00:00,shaving cream,3
640,2021-03-11 21:00:00,paper towels,6
641,2021-03-11 21:00:00,chicken,9
642,2021-03-12 11:00:00,dish soap,13
643,2021-03-12 11:00:00,shampoo,19
644,2021-03-12 11:00:00,all purpose,24
645,2021-03-12 11:00:00,shampoo,8
646,2021-03-12 11:00:00,toilet paper,22
647,2021-03-12 12:00:00,soda,4
648,2021-03-12 12:00:00,paper towels,24
649,2021-03-12 12:00:00,bananas,24
650,2021-03-12 12:00:00,buns,7
